Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
4207,CA-2020-145387,31/10/2020,2/11/2020,Second Class,AM-10705,Consumer,2920,OFF-BI-10004001,34,,,
4208,CA-2020-145387,31/10/2020,2/11/2020,Second Class,AM-10705,Consumer,2920,FUR-FU-10000023,17,,,
4209,CA-2020-145387,31/10/2020,2/11/2020,Second Class,AM-10705,Consumer,2920,FUR-CH-10002320,1604,,,
4210,CA-2020-145387,31/10/2020,2/11/2020,Second Class,AM-10705,Consumer,2920,FUR-TA-10003238,385,,,
4211,CA-2023-109715,9/12/2023,14/12/2023,Standard Class,AH-10585,Consumer,60623,OFF-PA-10004965,15,,,
4212,CA-2020-166457,5/5/2020,9/5/2020,Second Class,PF-19120,Consumer,40475,OFF-PA-10003016,9,,,
4213,CA-2020-166457,5/5/2020,9/5/2020,Second Class,PF-19120,Consumer,40475,OFF-AR-10003651,6,,,
4214,CA-2020-166457,5/5/2020,9/5/2020,Second Class,PF-19120,Consumer,40475,OFF-PA-10001363,24,,,
4215,CA-2022-164637,4/3/2022,8/3/2022,Standard Class,RD-19480,Consumer,46544,OFF-BI-10003876,128,,,
4216,CA-2020-103590,30/11/2020,4/12/2020,Standard Class,JL-15505,Consumer,10550,OFF-EN-10004007,62,,,
4217,CA-2021-111234,18/02/2021,22/02/2021,Standard Class,AB-10600,Corporate,90004,OFF-LA-10002271,9,,,
4218,CA-2023-149881,1/4/2023,3/4/2023,First Class,NC-18535,Corporate,94110,FUR-BO-10003894,482,,,
4219,CA-2023-149881,1/4/2023,3/4/2023,First Class,NC-18535,Corporate,94110,TEC-MA-10000418,4799,,,
4220,CA-2023-134565,11/6/2023,13/06/2023,Second Class,TB-21400,Consumer,98103,OFF-PA-10004243,37,,,
4221,CA-2023-134565,11/6/2023,13/06/2023,Second Class,TB-21400,Consumer,98103,OFF-BI-10001759,18,,,
4222,CA-2023-134565,11/6/2023,13/06/2023,Second Class,TB-21400,Consumer,98103,TEC-MA-10001570,385,,,
4223,CA-2023-134565,11/6/2023,13/06/2023,Second Class,TB-21400,Consumer,98103,OFF-ST-10004804,102,,,
4224,CA-2023-134565,11/6/2023,13/06/2023,Second Class,TB-21400,Consumer,98103,FUR-BO-10001519,174,,,
4225,CA-2022-108644,30/09/2022,3/10/2022,First Class,SJ-20215,Consumer,62301,OFF-BI-10000343,1,,,
4226,US-2020-102631,13/12/2020,17/12/2020,Standard Class,EB-13840,Corporate,60623,FUR-FU-10003930,94,,,
4227,CA-2023-120327,11/11/2023,16/11/2023,Standard Class,WB-21850,Consumer,50322,OFF-FA-10004854,45,,,
4228,CA-2021-154970,5/1/2021,10/1/2021,Standard Class,SR-20740,Home Office,98103,FUR-CH-10003396,61,,,
4229,CA-2022-113803,24/03/2022,26/03/2022,First Class,VG-21805,Corporate,47374,OFF-PA-10001994,22,,,
4230,CA-2023-100223,5/7/2023,10/7/2023,Standard Class,LS-16945,Corporate,75220,FUR-FU-10003601,332,,,
4231,CA-2023-100223,5/7/2023,10/7/2023,Standard Class,LS-16945,Corporate,75220,OFF-BI-10003429,11,,,
4232,CA-2023-100223,5/7/2023,10/7/2023,Standard Class,LS-16945,Corporate,75220,OFF-PA-10000232,15,,,
4233,CA-2023-100223,5/7/2023,10/7/2023,Standard Class,LS-16945,Corporate,75220,OFF-PA-10002195,31,,,
4234,CA-2023-100223,5/7/2023,10/7/2023,Standard Class,LS-16945,Corporate,75220,OFF-BI-10004492,6,,,
4235,CA-2020-168823,21/09/2020,24/09/2020,First Class,MA-17560,Home Office,19143,OFF-PA-10004000,11,,,
4236,CA-2020-168823,21/09/2020,24/09/2020,First Class,MA-17560,Home Office,19143,OFF-LA-10004425,20,,,
4237,CA-2022-162404,23/07/2022,27/07/2022,Standard Class,NF-18475,Home Office,61107,OFF-BI-10000948,11,,,
4238,CA-2023-104024,29/08/2023,3/9/2023,Second Class,MD-17860,Corporate,19134,OFF-AR-10001972,9,,,
4239,CA-2023-147144,26/03/2023,28/03/2023,First Class,MZ-17335,Home Office,98105,OFF-AR-10004587,19,,,
4240,CA-2023-158673,29/12/2023,4/1/2024,Standard Class,KB-16600,Corporate,49505,OFF-PA-10000994,209,,,
4241,CA-2020-133704,20/09/2020,26/09/2020,Standard Class,MA-17995,Home Office,90004,OFF-AP-10001366,43,,,
4242,CA-2020-133704,20/09/2020,26/09/2020,Standard Class,MA-17995,Home Office,90004,OFF-BI-10001636,20,,,
4243,CA-2022-159142,4/4/2022,5/4/2022,First Class,ME-17320,Home Office,22153,TEC-PH-10001448,149,,,
4244,CA-2022-159142,4/4/2022,5/4/2022,First Class,ME-17320,Home Office,22153,OFF-PA-10001776,27,,,
4245,CA-2020-138436,26/03/2020,30/03/2020,Standard Class,JD-15895,Corporate,90036,TEC-AC-10002323,66,,,
4246,CA-2023-117702,28/11/2023,4/12/2023,Standard Class,LS-16975,Home Office,21215,OFF-AR-10004582,1,,,
4247,CA-2023-117702,28/11/2023,4/12/2023,Standard Class,LS-16975,Home Office,21215,FUR-FU-10000576,1049,,,
4248,CA-2023-117702,28/11/2023,4/12/2023,Standard Class,LS-16975,Home Office,21215,FUR-FU-10004270,20,,,
4249,CA-2022-157336,1/12/2022,5/12/2022,Second Class,SJ-20500,Consumer,6824,OFF-BI-10004236,88,,,
4250,CA-2022-157336,1/12/2022,5/12/2022,Second Class,SJ-20500,Consumer,6824,FUR-CH-10004997,751,,,
4251,CA-2020-168130,19/09/2020,19/09/2020,Same Day,BS-11365,Corporate,10011,FUR-CH-10000988,887,,,
4252,CA-2021-155068,23/10/2021,23/10/2021,Same Day,RA-19285,Consumer,33801,TEC-PH-10004897,55,,,
4253,CA-2021-155068,23/10/2021,23/10/2021,Same Day,RA-19285,Consumer,33801,OFF-AR-10002656,10,,,
4254,CA-2021-155068,23/10/2021,23/10/2021,Same Day,RA-19285,Consumer,33801,TEC-PH-10004924,11,,,
4255,CA-2023-163160,13/10/2023,16/10/2023,First Class,TS-21610,Consumer,61032,OFF-PA-10003127,63,,,
4256,CA-2023-163160,13/10/2023,16/10/2023,First Class,TS-21610,Consumer,61032,OFF-BI-10000778,96,,,
4257,CA-2023-163160,13/10/2023,16/10/2023,First Class,TS-21610,Consumer,61032,FUR-FU-10001424,10,,,
4258,CA-2021-101924,4/9/2021,9/9/2021,Standard Class,KB-16585,Corporate,97504,OFF-BI-10000962,9,,,
4259,CA-2022-124793,14/03/2022,16/03/2022,First Class,MM-18280,Corporate,98103,FUR-CH-10002880,196,,,
4260,CA-2023-118367,28/10/2023,2/11/2023,Second Class,LO-17170,Corporate,10035,OFF-EN-10004386,47,,,
4261,CA-2023-164819,15/10/2023,19/10/2023,Second Class,RS-19420,Corporate,6824,OFF-LA-10001045,13,,,
4262,CA-2023-158344,7/8/2023,11/8/2023,Standard Class,CC-12475,Consumer,56560,TEC-AC-10002006,63,,,
4263,CA-2023-123351,21/09/2023,25/09/2023,Standard Class,KT-16480,Consumer,31907,OFF-AP-10001242,80,,,
4264,CA-2023-110429,3/11/2023,8/11/2023,Standard Class,DM-13015,Consumer,19143,OFF-BI-10000216,11,,,
4265,US-2022-131611,5/11/2022,9/11/2022,Standard Class,EP-13915,Consumer,77036,FUR-TA-10002774,863,,,
4266,US-2022-131611,5/11/2022,9/11/2022,Standard Class,EP-13915,Consumer,77036,OFF-BI-10004364,3,,,
4267,US-2022-131611,5/11/2022,9/11/2022,Standard Class,EP-13915,Consumer,77036,FUR-BO-10000780,956,,,
4268,US-2022-131611,5/11/2022,9/11/2022,Standard Class,EP-13915,Consumer,77036,OFF-BI-10001989,12,,,
4269,US-2022-131611,5/11/2022,9/11/2022,Standard Class,EP-13915,Consumer,77036,TEC-AC-10004001,171,,,
4270,US-2023-124821,25/06/2023,29/06/2023,Second Class,AM-10705,Consumer,98115,FUR-TA-10000688,871,,,
4271,CA-2021-166975,26/11/2021,30/11/2021,Standard Class,SH-20635,Corporate,38301,FUR-FU-10003930,692,,,
4272,CA-2022-123806,24/11/2022,27/11/2022,Second Class,LA-16780,Corporate,21215,FUR-FU-10000965,207,,,
4273,US-2023-158505,21/07/2023,21/07/2023,Same Day,SF-20200,Consumer,84107,TEC-PH-10004071,71,,,
4274,US-2023-158505,21/07/2023,21/07/2023,Same Day,SF-20200,Consumer,84107,OFF-AR-10001044,25,,,
4275,CA-2021-142692,23/10/2021,28/10/2021,Standard Class,AG-10495,Corporate,98105,OFF-BI-10004140,3,,,
4276,CA-2021-123456,9/7/2021,13/07/2021,Standard Class,KN-16450,Corporate,75220,OFF-AP-10002684,48,,,
4277,CA-2023-151358,18/08/2023,22/08/2023,Standard Class,NF-18595,Home Office,98105,OFF-ST-10000046,323,,,
4278,US-2022-107440,16/04/2022,20/04/2022,Standard Class,BS-11365,Corporate,8701,TEC-MA-10001047,9099,,,
4279,US-2022-107440,16/04/2022,20/04/2022,Standard Class,BS-11365,Corporate,8701,FUR-FU-10000550,9,,,
4280,US-2022-107440,16/04/2022,20/04/2022,Standard Class,BS-11365,Corporate,8701,OFF-BI-10002432,25,,,
4281,CA-2020-166989,14/11/2020,18/11/2020,Standard Class,RM-19675,Home Office,10011,OFF-PA-10004470,11,,,
4282,CA-2020-166989,14/11/2020,18/11/2020,Standard Class,RM-19675,Home Office,10011,FUR-CH-10001797,69,,,
4283,CA-2020-103100,20/12/2020,23/12/2020,First Class,AB-10105,Consumer,46203,OFF-LA-10003720,3,,,
4284,CA-2020-103100,20/12/2020,23/12/2020,First Class,AB-10105,Consumer,46203,OFF-BI-10004600,1103,,,
4285,CA-2021-105690,21/11/2021,26/11/2021,Second Class,CA-11965,Corporate,77642,FUR-BO-10003965,246,,,
4286,CA-2021-105690,21/11/2021,26/11/2021,Second Class,CA-11965,Corporate,77642,OFF-LA-10000240,11,,,
4287,CA-2021-105690,21/11/2021,26/11/2021,Second Class,CA-11965,Corporate,77642,TEC-CO-10001571,439,,,
4288,CA-2023-127516,28/12/2023,3/1/2024,Standard Class,EH-14005,Home Office,37211,OFF-ST-10000736,64,,,
4289,US-2021-117184,17/05/2021,21/05/2021,Standard Class,ON-18715,Corporate,77095,OFF-BI-10002082,33,,,
4290,US-2021-117184,17/05/2021,21/05/2021,Standard Class,ON-18715,Corporate,77095,OFF-PA-10002250,14,,,
4291,CA-2023-102407,9/12/2023,13/12/2023,Second Class,AT-10435,Home Office,90004,OFF-AR-10000122,11,,,
4292,CA-2023-102407,9/12/2023,13/12/2023,Second Class,AT-10435,Home Office,90004,FUR-TA-10003748,896,,,
4293,CA-2023-102407,9/12/2023,13/12/2023,Second Class,AT-10435,Home Office,90004,OFF-AP-10001394,189,1,0,68
4294,CA-2023-130967,10/3/2023,16/03/2023,Standard Class,EB-13870,Consumer,19140,TEC-PH-10004896,53,,,
4295,CA-2023-101581,22/10/2023,27/10/2023,Standard Class,DW-13195,Corporate,97756,FUR-TA-10002607,177,,,
4296,CA-2023-169124,3/7/2023,10/7/2023,Standard Class,MB-17305,Consumer,95610,FUR-FU-10001215,129,,,
4297,CA-2023-117261,4/9/2023,10/9/2023,Standard Class,TH-21235,Corporate,90032,OFF-ST-10000419,54,,,
4298,CA-2023-129021,23/08/2023,26/08/2023,Second Class,PO-18850,Consumer,32303,TEC-PH-10001459,4367,,,
4299,CA-2023-129021,23/08/2023,26/08/2023,Second Class,PO-18850,Consumer,32303,OFF-PA-10000241,49,,,
4300,CA-2023-129021,23/08/2023,26/08/2023,Second Class,PO-18850,Consumer,32303,OFF-AP-10003040,161,,,
4301,CA-2023-129021,23/08/2023,26/08/2023,Second Class,PO-18850,Consumer,32303,FUR-FU-10001852,2,,,
4302,CA-2023-129021,23/08/2023,26/08/2023,Second Class,PO-18850,Consumer,32303,OFF-PA-10000141,8,,,
4303,CA-2020-123253,22/08/2020,25/08/2020,Second Class,DE-13255,Home Office,44107,OFF-AR-10002804,3,,,
4304,CA-2022-121601,4/10/2022,4/10/2022,Same Day,MO-17500,Consumer,75056,OFF-EN-10003862,59,,,
4305,CA-2020-162278,26/10/2020,30/10/2020,Second Class,AH-10585,Consumer,98105,FUR-FU-10000448,63,,,
4306,CA-2020-162278,26/10/2020,30/10/2020,Second Class,AH-10585,Consumer,98105,TEC-PH-10000526,383,,,
4307,CA-2022-161095,28/06/2022,28/06/2022,Same Day,CS-12250,Corporate,90032,OFF-BI-10002764,7,,,
4308,CA-2022-161095,28/06/2022,28/06/2022,Same Day,CS-12250,Corporate,90032,OFF-BI-10001524,33,,,
4309,CA-2020-125829,4/11/2020,11/11/2020,Standard Class,WB-21850,Consumer,90045,TEC-PH-10001079,666,,,
4310,CA-2020-125829,4/11/2020,11/11/2020,Standard Class,WB-21850,Consumer,90045,FUR-TA-10002041,573,,,
4311,CA-2020-125829,4/11/2020,11/11/2020,Standard Class,WB-21850,Consumer,90045,OFF-BI-10001036,21,,,
4312,CA-2020-125829,4/11/2020,11/11/2020,Standard Class,WB-21850,Consumer,90045,OFF-PA-10000223,19,,,
4313,CA-2020-125829,4/11/2020,11/11/2020,Standard Class,WB-21850,Consumer,90045,TEC-MA-10003246,447,,,
4314,CA-2020-123127,8/9/2020,12/9/2020,Standard Class,SP-20620,Corporate,11561,OFF-AP-10001962,16,,,
4315,CA-2021-115945,25/06/2021,1/7/2021,Standard Class,AB-10165,Consumer,90045,OFF-AR-10004062,20,,,
4316,CA-2021-115945,25/06/2021,1/7/2021,Standard Class,AB-10165,Consumer,90045,OFF-BI-10004330,88,,,
4317,CA-2021-115945,25/06/2021,1/7/2021,Standard Class,AB-10165,Consumer,90045,OFF-ST-10001963,304,,,
4318,CA-2021-136735,26/07/2021,2/8/2021,Standard Class,HA-14920,Consumer,94110,OFF-EN-10002230,167,,,
4319,US-2023-136189,7/12/2023,11/12/2023,Standard Class,DC-13285,Consumer,23223,FUR-FU-10000175,82,,,
4320,CA-2020-152345,29/12/2020,3/1/2021,Second Class,ST-20530,Consumer,87105,TEC-PH-10004897,23,,,
4321,CA-2020-152345,29/12/2020,3/1/2021,Second Class,ST-20530,Consumer,87105,OFF-ST-10003123,33,,,
4322,US-2021-147662,14/02/2021,19/02/2021,Standard Class,KB-16315,Consumer,44312,OFF-BI-10001658,14,,,
4323,US-2021-147662,14/02/2021,19/02/2021,Standard Class,KB-16315,Consumer,44312,TEC-PH-10002834,323,,,
4324,US-2021-147662,14/02/2021,19/02/2021,Standard Class,KB-16315,Consumer,44312,OFF-BI-10002160,2,,,
4325,US-2021-147662,14/02/2021,19/02/2021,Standard Class,KB-16315,Consumer,44312,OFF-AR-10004999,14,,,
4326,US-2021-147662,14/02/2021,19/02/2021,Standard Class,KB-16315,Consumer,44312,TEC-AC-10003280,71,,,
4327,CA-2022-153346,25/01/2022,27/01/2022,First Class,TB-21355,Corporate,7060,OFF-AR-10000315,9,,,
4328,CA-2022-153346,25/01/2022,27/01/2022,First Class,TB-21355,Corporate,7060,OFF-PA-10000007,18,5,0,8
4329,CA-2023-118360,1/4/2023,7/4/2023,Standard Class,JC-15775,Consumer,10011,OFF-PA-10000791,42,,,
4330,CA-2023-149853,3/10/2023,9/10/2023,Standard Class,PO-18850,Consumer,33012,OFF-PA-10000556,15,,,
4331,CA-2023-149853,3/10/2023,9/10/2023,Standard Class,PO-18850,Consumer,33012,OFF-AP-10000804,17,,,
4332,CA-2023-107909,1/9/2023,6/9/2023,Standard Class,SS-20875,Consumer,98052,TEC-AC-10001998,19,,,
4333,CA-2023-107909,1/9/2023,6/9/2023,Standard Class,SS-20875,Consumer,98052,OFF-BI-10003476,22,,,
4334,CA-2021-112375,21/12/2021,27/12/2021,Standard Class,RD-19720,Consumer,32114,TEC-AC-10003237,50,,,
4335,CA-2021-112375,21/12/2021,27/12/2021,Standard Class,RD-19720,Consumer,32114,OFF-EN-10003798,27,,,
4336,CA-2021-154795,20/12/2021,24/12/2021,Standard Class,GZ-14470,Consumer,86442,OFF-EN-10003068,7,,,
4337,CA-2021-154795,20/12/2021,24/12/2021,Standard Class,GZ-14470,Consumer,86442,FUR-FU-10002088,14,,,
4338,CA-2021-125234,27/11/2021,1/12/2021,Standard Class,SN-20710,Home Office,90049,TEC-AC-10000158,107,,,
4339,CA-2021-125234,27/11/2021,1/12/2021,Standard Class,SN-20710,Home Office,90049,OFF-PA-10000482,113,,,
4340,CA-2023-133501,27/08/2023,1/9/2023,Standard Class,DK-12895,Consumer,37064,OFF-PA-10004888,5,,,
4341,US-2020-129609,22/03/2020,22/03/2020,Same Day,VM-21835,Consumer,46368,OFF-AR-10003478,16,,,
4342,CA-2023-130309,17/12/2023,21/12/2023,Standard Class,GB-14575,Consumer,22204,OFF-ST-10003208,544,,,
4343,CA-2023-105410,19/03/2023,22/03/2023,First Class,ND-18370,Consumer,94110,OFF-BI-10004970,19,,,
4344,CA-2023-105410,19/03/2023,22/03/2023,First Class,ND-18370,Consumer,94110,TEC-PH-10000038,657,,,
4345,CA-2023-105410,19/03/2023,22/03/2023,First Class,ND-18370,Consumer,94110,TEC-AC-10001552,99,,,
4346,CA-2023-105410,19/03/2023,22/03/2023,First Class,ND-18370,Consumer,94110,TEC-AC-10002926,199,,,
4347,CA-2022-120355,18/09/2022,25/09/2022,Standard Class,MM-17260,Consumer,10801,FUR-CH-10001394,631,,,
4348,CA-2022-120355,18/09/2022,25/09/2022,Standard Class,MM-17260,Consumer,10801,FUR-FU-10004053,60,,,
4349,CA-2023-169894,24/11/2023,29/11/2023,Second Class,MV-17485,Consumer,85204,OFF-BI-10004230,20,,,
4350,CA-2023-169894,24/11/2023,29/11/2023,Second Class,MV-17485,Consumer,85204,OFF-ST-10000060,415,,,
4351,US-2023-100482,11/4/2023,15/04/2023,Standard Class,JL-15130,Consumer,43130,OFF-ST-10001325,16,,,
4352,US-2023-100482,11/4/2023,15/04/2023,Standard Class,JL-15130,Consumer,43130,TEC-AC-10003441,27,,,
4353,CA-2023-107748,10/12/2023,12/12/2023,Second Class,AG-10330,Consumer,95207,TEC-PH-10003215,95,,,
4354,CA-2023-107748,10/12/2023,12/12/2023,Second Class,AG-10330,Consumer,95207,OFF-PA-10002005,12,,,
4355,CA-2023-153654,24/11/2023,26/11/2023,Second Class,MD-17860,Corporate,28806,OFF-BI-10004465,19,,,
4356,CA-2021-155600,4/12/2021,7/12/2021,Second Class,RO-19780,Consumer,37042,OFF-BI-10000545,1598,,,
4357,CA-2021-155600,4/12/2021,7/12/2021,Second Class,RO-19780,Consumer,37042,OFF-AR-10003752,36,,,
4358,CA-2023-162565,11/12/2023,11/12/2023,Same Day,RR-19315,Consumer,60505,OFF-PA-10001937,10,,,
4359,CA-2023-162565,11/12/2023,11/12/2023,Same Day,RR-19315,Consumer,60505,FUR-FU-10004306,77,,,
4360,CA-2023-162565,11/12/2023,11/12/2023,Same Day,RR-19315,Consumer,60505,FUR-CH-10003973,520,,,
4361,CA-2022-127642,21/05/2022,23/05/2022,First Class,CP-12340,Corporate,2886,OFF-PA-10000565,111,,,
4362,US-2023-163195,17/02/2023,21/02/2023,Second Class,LL-16840,Consumer,70506,TEC-PH-10003875,29,,,
4363,CA-2023-111332,20/05/2023,22/05/2023,Second Class,NC-18340,Consumer,58103,OFF-AR-10001953,131,,,
4364,CA-2023-111332,20/05/2023,22/05/2023,Second Class,NC-18340,Consumer,58103,OFF-AR-10001374,25,,,
4365,CA-2023-111332,20/05/2023,22/05/2023,Second Class,NC-18340,Consumer,58103,OFF-ST-10003816,704,,,
4366,CA-2023-111332,20/05/2023,22/05/2023,Second Class,NC-18340,Consumer,58103,OFF-FA-10001843,7,,,
4367,CA-2023-111332,20/05/2023,22/05/2023,Second Class,NC-18340,Consumer,58103,OFF-AR-10000657,21,,,
4368,CA-2023-117044,11/9/2023,13/09/2023,Second Class,HA-14920,Consumer,60623,OFF-FA-10000936,10,,,
4369,CA-2023-117044,11/9/2023,13/09/2023,Second Class,HA-14920,Consumer,60623,OFF-PA-10003657,20,,,
4370,US-2022-165078,5/11/2022,10/11/2022,Standard Class,MA-17995,Home Office,46226,OFF-BI-10001989,104,,,
4371,US-2022-165078,5/11/2022,10/11/2022,Standard Class,MA-17995,Home Office,46226,OFF-AR-10002987,39,,,
4372,US-2022-165078,5/11/2022,10/11/2022,Standard Class,MA-17995,Home Office,46226,OFF-LA-10000414,51,,,
4373,US-2023-169320,23/07/2023,25/07/2023,Second Class,LH-16900,Consumer,46514,OFF-AR-10003602,11,,,
4374,US-2023-169320,23/07/2023,25/07/2023,Second Class,LH-16900,Consumer,46514,TEC-AC-10002550,159,,,
4375,CA-2022-158575,18/11/2022,24/11/2022,Standard Class,SB-20290,Corporate,44240,OFF-AP-10002998,103,,,
4376,CA-2020-166954,25/04/2020,30/04/2020,Standard Class,BT-11305,Home Office,91776,FUR-FU-10003708,303,,,
4377,CA-2020-166954,25/04/2020,30/04/2020,Standard Class,BT-11305,Home Office,91776,OFF-AP-10001391,270,,,
4378,CA-2020-166954,25/04/2020,30/04/2020,Standard Class,BT-11305,Home Office,91776,FUR-CH-10003973,1487,,,
4379,CA-2021-140830,30/11/2021,2/12/2021,Second Class,PS-18970,Home Office,42420,OFF-EN-10000461,17,,,
4380,CA-2021-140830,30/11/2021,2/12/2021,Second Class,PS-18970,Home Office,42420,OFF-EN-10002831,71,,,
4381,CA-2021-152891,25/10/2021,30/10/2021,Standard Class,TB-21625,Consumer,94110,OFF-AR-10004648,60,,,
4382,CA-2021-152891,25/10/2021,30/10/2021,Standard Class,TB-21625,Consumer,94110,FUR-TA-10001857,253,,,
4383,US-2021-122784,20/07/2021,27/07/2021,Standard Class,RA-19915,Consumer,60035,OFF-BI-10000546,2,,,
4384,US-2021-122784,20/07/2021,27/07/2021,Standard Class,RA-19915,Consumer,60035,FUR-BO-10004690,384,,,
4385,US-2021-122784,20/07/2021,27/07/2021,Standard Class,RA-19915,Consumer,60035,TEC-PH-10001557,153,,,
4386,US-2021-122784,20/07/2021,27/07/2021,Standard Class,RA-19915,Consumer,60035,FUR-BO-10002545,913,,,
4387,CA-2022-156811,27/10/2022,2/11/2022,Standard Class,BP-11095,Corporate,94122,OFF-AP-10001366,43,,,
4388,CA-2022-156811,27/10/2022,2/11/2022,Standard Class,BP-11095,Corporate,94122,OFF-BI-10001628,25,,,
4389,CA-2023-111556,20/11/2023,22/11/2023,First Class,CD-11920,Consumer,10035,OFF-PA-10003651,46,,,
4390,CA-2023-111556,20/11/2023,22/11/2023,First Class,CD-11920,Consumer,10035,FUR-BO-10003159,183,,,
4391,CA-2023-111556,20/11/2023,22/11/2023,First Class,CD-11920,Consumer,10035,TEC-PH-10001459,1259,,,
4392,CA-2023-111556,20/11/2023,22/11/2023,First Class,CD-11920,Consumer,10035,OFF-AR-10004602,68,,,
4393,CA-2022-108868,8/9/2022,12/9/2022,Standard Class,KB-16585,Corporate,75081,OFF-AR-10001953,70,,,
4394,CA-2022-108868,8/9/2022,12/9/2022,Standard Class,KB-16585,Corporate,75081,TEC-PH-10000923,59,,,
4395,CA-2020-142965,20/07/2020,20/07/2020,Same Day,SW-20245,Consumer,45503,OFF-ST-10002583,25,,,
4396,CA-2020-142965,20/07/2020,20/07/2020,Same Day,SW-20245,Consumer,45503,OFF-BI-10000977,27,,,
4397,CA-2022-148740,15/11/2022,19/11/2022,Standard Class,AH-10690,Corporate,92024,TEC-PH-10002549,361,,,
4398,US-2020-138758,7/7/2020,11/7/2020,Standard Class,JL-15835,Consumer,19120,FUR-CH-10002880,172,,,
4399,US-2020-138758,7/7/2020,11/7/2020,Standard Class,JL-15835,Consumer,19120,FUR-FU-10003039,69,,,
4400,CA-2022-131737,17/03/2022,17/03/2022,Same Day,GZ-14470,Consumer,21044,OFF-EN-10003055,199,,,
4401,CA-2022-131737,17/03/2022,17/03/2022,Same Day,GZ-14470,Consumer,21044,OFF-AP-10002945,901,,,
4402,CA-2022-131737,17/03/2022,17/03/2022,Same Day,GZ-14470,Consumer,21044,FUR-FU-10004306,971,,,
4403,CA-2022-114538,26/12/2022,27/12/2022,First Class,RC-19825,Consumer,80906,OFF-AR-10002445,11,,,
4404,CA-2020-127936,2/9/2020,4/9/2020,First Class,CL-12565,Consumer,10009,OFF-AR-10002445,21,,,
4405,CA-2021-164336,5/7/2021,10/7/2021,Standard Class,MW-18220,Consumer,19140,TEC-AC-10002345,34,,,
4406,CA-2021-164336,5/7/2021,10/7/2021,Standard Class,MW-18220,Consumer,19140,OFF-ST-10001558,38,,,
4407,CA-2022-100041,20/11/2022,25/11/2022,Standard Class,BF-10975,Corporate,47201,OFF-PA-10001622,9,,,
4408,CA-2022-100041,20/11/2022,25/11/2022,Standard Class,BF-10975,Corporate,47201,OFF-PA-10000418,314,,,
4409,CA-2022-100041,20/11/2022,25/11/2022,Standard Class,BF-10975,Corporate,47201,OFF-BI-10000343,4,,,
4410,US-2020-154879,6/5/2020,11/5/2020,Standard Class,SN-20710,Home Office,90004,OFF-LA-10004425,5,,,
4411,US-2020-154879,6/5/2020,11/5/2020,Standard Class,SN-20710,Home Office,90004,OFF-AR-10001897,107,,,
4412,CA-2020-130624,21/06/2020,24/06/2020,First Class,TB-21280,Consumer,10024,OFF-PA-10003883,19,,,
4413,CA-2020-130624,21/06/2020,24/06/2020,First Class,TB-21280,Consumer,10024,TEC-PH-10003963,617,,,
4414,CA-2020-130624,21/06/2020,24/06/2020,First Class,TB-21280,Consumer,10024,OFF-AP-10001303,59,,,
4415,CA-2023-132339,19/08/2023,23/08/2023,Standard Class,JB-15400,Corporate,1841,OFF-BI-10003925,387,,,
4416,CA-2020-153983,29/11/2020,6/12/2020,Standard Class,AH-10210,Consumer,94122,TEC-PH-10004586,575,,,
4417,CA-2020-153983,29/11/2020,6/12/2020,Standard Class,AH-10210,Consumer,94122,OFF-FA-10003495,30,,,
4418,CA-2023-112900,9/4/2023,12/4/2023,Second Class,KL-16645,Consumer,48205,OFF-BI-10002867,478,,,
4419,CA-2020-160157,20/12/2020,27/12/2020,Standard Class,MH-17455,Consumer,45011,FUR-FU-10003773,190,,,
4420,CA-2020-139633,17/12/2020,24/12/2020,Standard Class,EC-14050,Consumer,43229,OFF-BI-10002954,5,,,
4421,CA-2021-163090,17/11/2021,21/11/2021,Second Class,GH-14665,Consumer,60610,OFF-SU-10002537,40,,,
4422,CA-2020-117016,4/3/2020,9/3/2020,Standard Class,SC-20095,Consumer,33063,OFF-AR-10001374,15,,,
4423,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,OFF-AP-10001492,17,,,
4424,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,FUR-BO-10003546,302,,,
4425,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,TEC-PH-10002185,34,,,
4426,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,OFF-BI-10000315,113,,,
4427,CA-2023-159464,18/05/2023,19/05/2023,First Class,TB-21355,Corporate,30328,TEC-PH-10002350,55,,,
4428,US-2023-103226,22/09/2023,28/09/2023,Standard Class,DW-13195,Corporate,87105,OFF-PA-10002666,27,,,
4429,CA-2023-119452,21/03/2023,27/03/2023,Standard Class,CL-12565,Consumer,74133,FUR-CH-10004495,1805,,,
4430,CA-2023-147725,14/09/2023,14/09/2023,Same Day,LT-17110,Consumer,7050,OFF-AR-10001725,70,,,
4431,CA-2022-168893,3/11/2022,8/11/2022,Second Class,AP-10915,Consumer,42420,OFF-FA-10002280,20,4,0,9
4432,CA-2022-168893,3/11/2022,8/11/2022,Second Class,AP-10915,Consumer,42420,OFF-AR-10001770,7,,,
4433,CA-2022-168893,3/11/2022,8/11/2022,Second Class,AP-10915,Consumer,42420,FUR-FU-10002885,24,,,
